 0.000000,  0.000000,  0.000000 
 1.570000,  0.000000,  0.000000 
 0.024730,  0.000000,  1.416784 
-1.008000,  0.000000,  0.000000 
-0.001218,  1.998782, -0.069788 
 0.002073, -2.266889,  0.118785 
-0.039988,  0.200458, -2.290899
